time,open,high,low,close
1747895400,1.13348,1.13349,1.13174,1.13227
1747897200,1.13227,1.13248,1.13103,1.13201
1747899000,1.13201,1.13221,1.12952,1.13212
1747900800,1.13212,1.13347,1.13108,1.13249
1747902600,1.13249,1.13269,1.13017,1.13022
1747904400,1.13022,1.1303,1.12925,1.12943
1747906200,1.12943,1.13032,1.1291,1.12947
1747908000,1.12947,1.12996,1.12906,1.12955
1747909800,1.12955,1.1299,1.12911,1.12924
1747911600,1.12924,1.13089,1.12923,1.13088
1747913400,1.13088,1.13131,1.13051,1.13086
1747915200,1.13086,1.13149,1.13056,1.13099
1747917000,1.13099,1.13106,1.1285,1.12949
1747918800,1.12949,1.13089,1.12949,1.12973
1747920600,1.12973,1.13008,1.12821,1.12834
1747922400,1.12834,1.12977,1.12817,1.129
1747924200,1.129,1.12938,1.12753,1.12774
1747926000,1.12774,1.12881,1.12661,1.12873
1747927800,1.12873,1.12884,1.12788,1.12807
1747929600,1.12807,1.12858,1.12767,1.12834
1747931400,1.12834,1.12879,1.12688,1.12698
1747933200,1.12698,1.12711,1.12562,1.12591
1747935000,1.12591,1.12689,1.12582,1.12678
1747936800,1.12678,1.12748,1.12672,1.12733
1747938600,1.12733,1.12807,1.12711,1.12779
1747940400,1.12779,1.12848,1.12779,1.12797
1747942200,1.12797,1.1286,1.12779,1.12787
1747944000,1.12788,1.12833,1.12775,1.12826
1747945800,1.12827,1.12836,1.12785,1.12789
1747947600,1.12755,1.12804,1.12755,1.1279
1747949400,1.1279,1.12804,1.12784,1.12795
1747951200,1.12795,1.12874,1.12792,1.12839
1747953000,1.12839,1.12864,1.12825,1.12863
1747954800,1.12863,1.12891,1.12833,1.12838
1747956600,1.12838,1.12844,1.12815,1.12824
1747958400,1.12824,1.12932,1.12792,1.12929
1747960200,1.12929,1.12998,1.12911,1.12969
1747962000,1.12969,1.13038,1.1295,1.13016
1747963800,1.13016,1.13185,1.13013,1.13141
1747965600,1.13141,1.13177,1.13108,1.1311
1747967400,1.1311,1.13172,1.13085,1.13148
1747969200,1.13148,1.13173,1.13128,1.13144
1747971000,1.13144,1.13164,1.13113,1.13119
1747972800,1.13119,1.13147,1.13082,1.13125
1747974600,1.13125,1.13208,1.13125,1.13182
1747976400,1.13182,1.13217,1.13173,1.13209
1747978200,1.13209,1.13256,1.13083,1.13225
1747980000,1.13225,1.13267,1.13118,1.1313
1747981800,1.1313,1.13184,1.13104,1.13125
1747983600,1.13125,1.13358,1.13098,1.13335
1747985400,1.13335,1.1344,1.13281,1.13394
1747987200,1.13394,1.13445,1.13351,1.13362
1747989000,1.13362,1.13431,1.13331,1.13417
1747990800,1.13417,1.13485,1.13386,1.13464
1747992600,1.13464,1.1354,1.13442,1.13491
1747994400,1.13491,1.13578,1.13447,1.13478
1747996200,1.13478,1.13519,1.13458,1.13492
1747998000,1.13492,1.13721,1.13411,1.13564
1747999800,1.13564,1.13755,1.12989,1.13213
1748001600,1.13213,1.13289,1.12979,1.13256
1748003400,1.13256,1.13498,1.13243,1.13336
1748005200,1.13336,1.13382,1.13135,1.13235
1748007000,1.13235,1.13322,1.13147,1.13148
1748008800,1.13148,1.13413,1.13111,1.13346
1748010600,1.13346,1.13461,1.13291,1.13448
1748012400,1.13448,1.13456,1.13319,1.13345
1748014200,1.13345,1.13594,1.13345,1.135
1748016000,1.135,1.13527,1.13411,1.13508
1748017800,1.13508,1.13595,1.13506,1.13582
1748019600,1.13582,1.13583,1.13519,1.13554
1748021400,1.13554,1.13672,1.13554,1.1361
1748023200,1.1361,1.13692,1.13593,1.13635
1748025000,1.13635,1.13635,1.13559,1.13595
1748026800,1.13595,1.13656,1.1359,1.13615
1748028600,1.13615,1.13638,1.13554,1.13634
1748030400,1.1363,1.13682,1.13593,1.13656
1748032200,1.13656,1.13668,1.1358,1.1358
1748206920,1.13608,1.13649,1.136,1.13613
1748208720,1.13613,1.1368,1.13577,1.13677
1748210520,1.13677,1.13794,1.13624,1.13765
1748212320,1.13765,1.13781,1.13698,1.13718
1748214120,1.13719,1.13818,1.137,1.13799
1748215920,1.13799,1.13829,1.13706,1.13787
1748217720,1.13787,1.13947,1.1375,1.13944
1748219520,1.13944,1.13975,1.13881,1.13951
1748221320,1.13951,1.14006,1.13884,1.13947
1748223120,1.13947,1.14157,1.13902,1.14123
1748224920,1.14123,1.14187,1.1409,1.14132
1748226720,1.14132,1.14171,1.14077,1.14086
1748228520,1.14086,1.1412,1.14056,1.14066
1748230320,1.14066,1.14125,1.14053,1.14104
1748232120,1.14104,1.14106,1.14054,1.14059
1748233920,1.14059,1.14131,1.14035,1.14099
1748235720,1.14099,1.14108,1.14046,1.14055
1748237520,1.14055,1.14183,1.14008,1.14167
1748239320,1.14167,1.14182,1.14082,1.1412
1748241120,1.1412,1.14153,1.14067,1.14085
1748242920,1.14085,1.14092,1.13889,1.13898
1748244720,1.13898,1.1398,1.13887,1.13946
1748246520,1.13946,1.13952,1.1384,1.13905
1748248320,1.13905,1.13942,1.13817,1.13828
1748250120,1.13828,1.13857,1.13792,1.13826
1748251920,1.13826,1.13836,1.13761,1.13812
1748253720,1.13812,1.13849,1.13767,1.1381
1748255520,1.1381,1.13863,1.13794,1.13837
1748257320,1.13837,1.13869,1.13779,1.13781
1748259120,1.13781,1.13801,1.13741,1.1379
1748260920,1.1379,1.13823,1.13691,1.13702
1748262720,1.13702,1.1377,1.13701,1.1375
1748264520,1.1375,1.13804,1.13734,1.13779
1748266320,1.13779,1.13835,1.13756,1.1381
1748268120,1.1381,1.13847,1.13769,1.1382
1748269920,1.1382,1.13854,1.13802,1.13833
1748271720,1.13833,1.13843,1.1378,1.13788
1748273520,1.13788,1.13826,1.13774,1.13799
1748275320,1.13799,1.13821,1.13763,1.13798
1748277120,1.13798,1.1384,1.13797,1.13831
1748278920,1.13831,1.13838,1.13789,1.13794
1748280720,1.13794,1.13834,1.13786,1.1381
1748282520,1.1381,1.13832,1.13801,1.13829
1748284320,1.13831,1.13831,1.13803,1.13806
1748286120,1.13806,1.13833,1.13804,1.13832
1748287920,1.1383,1.13855,1.13823,1.13841
1748289720,1.13841,1.13858,1.13841,1.1385
1748291520,1.1385,1.13881,1.13843,1.13862
1748293200,1.13782,1.1385,1.13782,1.13835
1748295000,1.13835,1.1384,1.13815,1.13835
1748296800,1.13835,1.13947,1.13835,1.13923
1748298600,1.13923,1.13941,1.13901,1.13904
1748300400,1.13904,1.1391,1.13872,1.13879
1748302200,1.13879,1.13913,1.13873,1.13888
1748304000,1.13888,1.14029,1.1388,1.14011
1748305800,1.14011,1.14029,1.13972,1.14001
1748307600,1.14001,1.14072,1.13999,1.14043
1748309400,1.14043,1.14064,1.13914,1.13951
1748311200,1.13951,1.1403,1.1391,1.13989
1748313000,1.13989,1.14021,1.13914,1.13929
1748314800,1.13929,1.14009,1.13906,1.13969
1748316600,1.13969,1.13974,1.13914,1.13935
1748318400,1.13935,1.13978,1.13923,1.13939
1748320200,1.13939,1.13941,1.13779,1.13788
1748322000,1.13788,1.13797,1.13682,1.13712
1748323800,1.13712,1.13787,1.13672,1.13785
1748325600,1.13785,1.13927,1.13777,1.13866
1748327400,1.13866,1.13899,1.13645,1.13653
1748329200,1.13653,1.13712,1.13459,1.13474
1748331000,1.13474,1.13541,1.13375,1.13411
1748332800,1.13411,1.13518,1.13387,1.13466
1748334600,1.13466,1.13577,1.13452,1.13485
1748336400,1.13485,1.13579,1.13469,1.13501
1748338200,1.13501,1.13546,1.1345,1.13485
1748340000,1.13485,1.13518,1.13415,1.13483
1748341800,1.13483,1.13498,1.13408,1.13441
1748343600,1.13441,1.13518,1.13415,1.13456
1748345400,1.13456,1.13543,1.13447,1.1351
1748347200,1.1351,1.13645,1.1351,1.13627
1748349000,1.13627,1.13678,1.13606,1.13666
1748350800,1.13666,1.13742,1.13636,1.13687
1748352600,1.13687,1.13753,1.13557,1.13585
1748354400,1.13585,1.13613,1.13455,1.13502
1748356200,1.13502,1.13505,1.13383,1.13414
1748358000,1.13414,1.13416,1.13266,1.13382
1748359800,1.13382,1.13382,1.13235,1.13257
1748361600,1.13257,1.13333,1.13236,1.1333
1748363400,1.1333,1.13352,1.13292,1.13319
1748365200,1.13319,1.13369,1.13305,1.13334
1748367000,1.13334,1.13361,1.13304,1.13332
1748368800,1.13332,1.13367,1.13287,1.13347
1748370600,1.13347,1.13388,1.13338,1.13371
1748372400,1.13371,1.13387,1.13344,1.13355
1748374200,1.13355,1.13382,1.133,1.13309
1748376000,1.13309,1.13315,1.13265,1.13281
1748377800,1.13281,1.13326,1.13271,1.13272
1748379600,1.13255,1.13288,1.1324,1.13252
1748381400,1.13252,1.13311,1.13239,1.13288
1748383200,1.13288,1.13367,1.13279,1.13354
1748385000,1.13354,1.1337,1.13342,1.13365
1748386800,1.13365,1.1337,1.13314,1.13351
1748388600,1.13351,1.1338,1.13349,1.13368
1748390400,1.13368,1.13448,1.13368,1.13448
1748392200,1.13448,1.13451,1.13345,1.13349
1748394000,1.13349,1.13389,1.13178,1.13337
1748395800,1.13337,1.1336,1.13155,1.13178
1748397600,1.13178,1.13242,1.1315,1.13229
1748399400,1.13229,1.13253,1.13011,1.13056
1748401200,1.13056,1.13085,1.13009,1.13027
1748403000,1.13027,1.13129,1.13013,1.13075
1748404800,1.13075,1.13108,1.13029,1.13047
1748406600,1.13047,1.13086,1.13037,1.13064
1748408400,1.13064,1.13066,1.1296,1.12999
1748410200,1.12999,1.13148,1.12958,1.13147
1748412000,1.13147,1.13168,1.1304,1.13148
1748413800,1.13148,1.13168,1.13043,1.13044
1748415600,1.13044,1.13217,1.13031,1.1317
1748417400,1.1317,1.13309,1.13169,1.1327
1748419200,1.1327,1.13343,1.13183,1.13208
1748421000,1.13208,1.13323,1.13186,1.13321
1748422800,1.13321,1.13391,1.13282,1.13367
1748424600,1.13367,1.13403,1.13327,1.13338
1748426400,1.13338,1.13406,1.13314,1.13379
1748428200,1.13379,1.13386,1.13243,1.13262
1748430000,1.13262,1.13281,1.13219,1.13236
1748431800,1.13236,1.13286,1.13168,1.1318
1748433600,1.1318,1.13248,1.13109,1.13132
1748435400,1.13132,1.13178,1.13077,1.13113
1748437200,1.13113,1.13139,1.12979,1.12991
1748439000,1.12991,1.13126,1.12973,1.13088
1748440800,1.13088,1.13245,1.13084,1.13205
1748442600,1.13205,1.13234,1.13013,1.13026
1748444400,1.13026,1.13084,1.12875,1.12956
1748446200,1.12956,1.12965,1.12841,1.1285
1748448000,1.1285,1.12966,1.12843,1.12953
1748449800,1.12953,1.12961,1.12909,1.12939
1748451600,1.12939,1.13003,1.12924,1.12971
1748453400,1.12971,1.13008,1.12908,1.12916
1748455200,1.12916,1.1298,1.12859,1.12863
1748457000,1.12863,1.12949,1.12847,1.12935
1748458800,1.12935,1.12958,1.12905,1.12909
1748460600,1.12909,1.1292,1.12878,1.12896
1748462400,1.12896,1.12957,1.12893,1.12952
1748464200,1.12952,1.12958,1.12886,1.12899
1748466000,1.12918,1.12936,1.12908,1.12911
1748467800,1.12911,1.12942,1.12906,1.1292
1748469600,1.12933,1.12972,1.12924,1.12964
1748471400,1.12964,1.12971,1.12902,1.12914
1748473200,1.1292,1.12924,1.12682,1.12698
1748475000,1.12698,1.12722,1.12104,1.12301
1748476800,1.12301,1.12503,1.12237,1.12478
1748478600,1.12478,1.12497,1.12332,1.12348
1748480400,1.12348,1.12434,1.1224,1.12412
1748482200,1.12412,1.12533,1.12395,1.12516
1748484000,1.12516,1.12532,1.1242,1.12472
1748485800,1.12472,1.12569,1.12455,1.12462
1748487600,1.12462,1.12547,1.12429,1.12509
1748489400,1.12509,1.12564,1.12475,1.12489
1748491200,1.12489,1.12544,1.12443,1.12535
1748493000,1.12535,1.12548,1.1245,1.12478
1748494800,1.12478,1.12509,1.1244,1.12461
1748496600,1.12461,1.12466,1.12313,1.12435
1748498400,1.12435,1.12722,1.12424,1.12705
1748500200,1.12705,1.12737,1.12652,1.12713
1748502000,1.12713,1.12827,1.12711,1.12773
1748503800,1.12773,1.12798,1.12725,1.12758
1748505600,1.12758,1.12791,1.12623,1.12642
1748507400,1.12642,1.12747,1.1264,1.12719
1748509200,1.12719,1.12787,1.12714,1.12771
1748511000,1.12771,1.12839,1.12753,1.12779
1748512800,1.12779,1.12912,1.12765,1.12892
1748514600,1.12892,1.129,1.12813,1.12866
1748516400,1.12866,1.12907,1.12795,1.12853
1748518200,1.12853,1.1289,1.12684,1.12713
1748520000,1.12713,1.12987,1.12713,1.12949
1748521800,1.12949,1.13497,1.12913,1.13493
1748523600,1.13493,1.136,1.13402,1.13546
1748525400,1.13546,1.13562,1.13395,1.13512
1748527200,1.13512,1.13694,1.13492,1.13497
1748529000,1.13497,1.13596,1.13433,1.13502
1748530800,1.13502,1.13634,1.1349,1.13621
1748532600,1.13621,1.13705,1.1361,1.13697
1748534400,1.13697,1.13798,1.13669,1.13701
1748536200,1.13701,1.13783,1.13696,1.13716
1748538000,1.13716,1.1372,1.13618,1.13631
1748539800,1.13631,1.13843,1.1363,1.1377
1748541600,1.1377,1.13844,1.1376,1.13784
1748543400,1.13784,1.13819,1.13744,1.13754
1748545200,1.13754,1.13785,1.13682,1.13737
1748547000,1.13737,1.13738,1.13661,1.13668
1748548800,1.13671,1.13673,1.1361,1.13643
1748550600,1.13644,1.13702,1.13619,1.13645
1748552400,1.13679,1.13695,1.13655,1.13675
1748554200,1.13675,1.13699,1.13662,1.13673
1748556000,1.13664,1.13771,1.13662,1.13734
1748557800,1.13734,1.13745,1.13693,1.13711
1748559600,1.13711,1.13761,1.13692,1.13757
1748561400,1.13759,1.13793,1.13747,1.13772
1748563200,1.13772,1.13848,1.13754,1.13813
1748565000,1.13813,1.13817,1.13648,1.13723
1748566800,1.13723,1.13898,1.13722,1.13772
1748568600,1.13772,1.13773,1.13526,1.1355
1748570400,1.1355,1.13591,1.1352,1.13557
1748572200,1.13557,1.13557,1.13487,1.13498
1748574000,1.13498,1.13568,1.13495,1.13544
1748575800,1.13544,1.13565,1.13461,1.13497
1748577600,1.13497,1.13535,1.13491,1.1352
1748579400,1.1352,1.1352,1.13458,1.13462
1748581200,1.13462,1.1349,1.13433,1.13463
1748583000,1.13463,1.13544,1.13444,1.1351
1748584800,1.1351,1.13517,1.13364,1.13417
1748586600,1.13417,1.13519,1.13401,1.13468
1748588400,1.13468,1.13483,1.13282,1.13332
1748590200,1.13332,1.13427,1.13313,1.1338
1748592000,1.1338,1.13446,1.13282,1.13381
1748593800,1.13381,1.1344,1.13238,1.13244
1748595600,1.13244,1.13321,1.13236,1.13285
1748597400,1.13285,1.13316,1.13236,1.13257
1748599200,1.13257,1.13347,1.13255,1.13292
1748601000,1.13292,1.13339,1.1325,1.13278
1748602800,1.13278,1.1334,1.13269,1.13318
1748604600,1.13318,1.13387,1.13235,1.13381
1748606400,1.13381,1.1354,1.13347,1.13501
1748608200,1.13501,1.13583,1.13398,1.13462
1748610000,1.13462,1.13479,1.13267,1.13305
1748611800,1.13305,1.13376,1.13128,1.13181
1748613600,1.13181,1.13373,1.1314,1.13303
1748615400,1.13303,1.13545,1.13251,1.1352
1748617200,1.1352,1.13582,1.13456,1.13495
1748619000,1.13495,1.13568,1.13439,1.13466
1748620800,1.13466,1.1355,1.13459,1.13494
1748622600,1.13494,1.13505,1.13438,1.13504
1748624400,1.13504,1.13655,1.13497,1.13594
1748626200,1.13594,1.13672,1.13575,1.13576
1748628000,1.13576,1.13649,1.13568,1.13606
1748629800,1.13606,1.13607,1.13551,1.13586
1748631600,1.13586,1.13607,1.13555,1.13558
1748633400,1.13558,1.13568,1.13495,1.13564
1748635200,1.13564,1.13564,1.13466,1.13468
1748637000,1.13468,1.13496,1.13449,1.13474
1748811720,1.13433,1.13487,1.13432,1.13472
1748813520,1.13472,1.1354,1.13459,1.13485
1748815320,1.13484,1.13573,1.13482,1.13497
1748817120,1.13497,1.13565,1.13482,1.13548
1748818920,1.13548,1.13598,1.13545,1.1357
1748820720,1.1357,1.13605,1.13512,1.13577
1748822520,1.13577,1.13741,1.13567,1.13684
1748824320,1.13684,1.13745,1.13644,1.1368
1748826120,1.1368,1.13816,1.13679,1.13807
1748827920,1.13807,1.1382,1.13694,1.13721
1748829720,1.13721,1.13736,1.1366,1.13706
1748831520,1.13706,1.13731,1.13622,1.13656
1748833320,1.13654,1.13659,1.13562,1.13572
1748835120,1.13572,1.13636,1.13547,1.13613
1748836920,1.13613,1.13649,1.13603,1.13637
1748838720,1.13637,1.13684,1.13614,1.13683
1748840520,1.13683,1.13726,1.13672,1.13708
1748842320,1.13708,1.13804,1.13706,1.13796
1748844120,1.13796,1.13973,1.13788,1.13956
1748845920,1.13956,1.1407,1.13944,1.14007
1748847720,1.14007,1.14198,1.13995,1.14161
1748849520,1.14161,1.14368,1.14136,1.14219
1748851320,1.14219,1.1428,1.14135,1.14161
1748853120,1.14161,1.14233,1.1413,1.14225
1748854920,1.14225,1.1437,1.1421,1.14326
1748856720,1.14326,1.14347,1.14205,1.14206
1748858520,1.14206,1.14281,1.14153,1.14169
1748860320,1.14169,1.14221,1.14136,1.14168
1748862120,1.14168,1.14261,1.14144,1.14204
1748863920,1.14204,1.14205,1.14094,1.14181
1748865720,1.14181,1.14247,1.14116,1.14246
1748867520,1.14246,1.14288,1.14166,1.14173
1748869320,1.14173,1.14197,1.14048,1.14097
1748871120,1.14097,1.14381,1.14045,1.14353
1748872920,1.14353,1.14486,1.14328,1.14483
1748874720,1.14483,1.14498,1.14332,1.14359
1748876520,1.14359,1.14387,1.143,1.14318
1748878320,1.14318,1.14372,1.14244,1.1428
1748880120,1.1428,1.14286,1.14176,1.14189
1748881920,1.14189,1.14231,1.14119,1.142
1748883720,1.142,1.14258,1.14162,1.14222
1748885520,1.14222,1.14258,1.14174,1.14198
1748887320,1.14198,1.14278,1.14192,1.14276
1748889120,1.14276,1.14424,1.14268,1.14402
1748890920,1.14402,1.14411,1.14338,1.14358
1748892720,1.14358,1.14456,1.14358,1.14446
1748894520,1.14446,1.14465,1.14422,1.14437
1748896320,1.14437,1.14446,1.144,1.14419
1748898000,1.14352,1.14404,1.14348,1.14381
1748899800,1.14381,1.14408,1.14357,1.1439
1748901600,1.14392,1.1446,1.14381,1.14454
1748903400,1.14454,1.14458,1.14421,1.14453
1748905200,1.14453,1.14524,1.14446,1.14502
1748907000,1.14502,1.14538,1.14498,1.1453
1748908800,1.1453,1.14546,1.14426,1.14444
1748910600,1.14444,1.1447,1.14392,1.14433
1748912400,1.14433,1.14433,1.1431,1.14323
1748914200,1.14323,1.14375,1.14271,1.14282
1748916000,1.14282,1.14304,1.1423,1.14282
1748917800,1.14282,1.14293,1.1419,1.14258
1748919600,1.14258,1.14273,1.1419,1.14198
1748921400,1.14198,1.14202,1.14164,1.14198
1748923200,1.14198,1.14228,1.14173,1.14205
1748925000,1.14205,1.14255,1.1419,1.14252
1748926800,1.14252,1.14272,1.14153,1.14166
1748928600,1.14166,1.14237,1.14124,1.1422
1748930400,1.1422,1.14313,1.14157,1.1429
1748932200,1.1429,1.14301,1.14204,1.14286
1748934000,1.14286,1.14323,1.14198,1.14292
1748935800,1.14292,1.14298,1.14145,1.14159
1748937600,1.14159,1.14185,1.14058,1.14104
1748939400,1.14104,1.14173,1.14092,1.14119
1748941200,1.14119,1.14148,1.1402,1.14142
1748943000,1.14142,1.1418,1.14087,1.14117
1748944800,1.14117,1.14126,1.14015,1.14025
1748946600,1.14025,1.14119,1.13965,1.1398
1748948400,1.1398,1.13995,1.13866,1.13871
1748950200,1.13871,1.13949,1.1387,1.13907
1748952000,1.13907,1.13939,1.13803,1.13851
1748953800,1.13851,1.13862,1.13775,1.13819
1748955600,1.13819,1.13909,1.13796,1.13833
1748957400,1.13833,1.1395,1.13774,1.13871
1748959200,1.13871,1.13893,1.13643,1.13864
1748961000,1.13864,1.13931,1.1384,1.13918
1748962800,1.13918,1.1393,1.13743,1.13784
1748964600,1.13784,1.13835,1.13709,1.13724
1748966400,1.13724,1.13835,1.13724,1.13775
1748968200,1.13775,1.13775,1.13678,1.13732
1748970000,1.13732,1.13806,1.13728,1.13781
1748971800,1.13781,1.13818,1.13769,1.13782
1748973600,1.13782,1.13782,1.1373,1.13762
1748975400,1.13762,1.13764,1.13695,1.13747
1748977200,1.13747,1.13761,1.13708,1.13726
1748979000,1.13726,1.13744,1.13676,1.13687
1748980800,1.13687,1.13728,1.13682,1.137
1748982600,1.137,1.13741,1.13691,1.13695
1748984400,1.13685,1.13761,1.13685,1.13719
1748986200,1.13719,1.13742,1.1371,1.13723
1748988000,1.13723,1.13748,1.13706,1.13719
1748989800,1.13719,1.13751,1.13714,1.13742
1748991600,1.13742,1.13773,1.13742,1.13761
1748993400,1.13761,1.1386,1.13759,1.1384
1748995200,1.1384,1.13891,1.13801,1.13841
1748997000,1.13841,1.13853,1.13786,1.1383
1748998800,1.1383,1.13885,1.13717,1.1386
1749000600,1.1386,1.13932,1.13838,1.1386
1749002400,1.1386,1.13878,1.13812,1.13814
1749004200,1.13814,1.13815,1.13739,1.13763
1749006000,1.13763,1.13809,1.13761,1.1377
1749007800,1.1377,1.13775,1.13659,1.13679
1749009600,1.13679,1.13791,1.13659,1.13766
1749011400,1.13766,1.1377,1.1365,1.1367
1749013200,1.1367,1.13717,1.13666,1.13679
1749015000,1.13679,1.13691,1.13575,1.13625
1749016800,1.13625,1.13726,1.13576,1.13725
1749018600,1.13725,1.13782,1.13699,1.13778
1749020400,1.13778,1.1394,1.13756,1.1394
1749022200,1.1394,1.13968,1.13862,1.1387
1749024000,1.1387,1.1391,1.13831,1.13902
1749025800,1.13902,1.14038,1.13902,1.13995
1749027600,1.13995,1.13998,1.13895,1.139
1749029400,1.139,1.13913,1.13817,1.13831
1749031200,1.13831,1.13857,1.13772,1.13787
1749033000,1.13787,1.13821,1.13752,1.13821
1749034800,1.13821,1.13871,1.13819,1.13833
1749036600,1.13833,1.13858,1.13773,1.13793
1749038400,1.13793,1.14099,1.13793,1.14011
1749040200,1.14011,1.1411,1.13954,1.14094
1749042000,1.14094,1.14136,1.13997,1.14017
1749043800,1.14017,1.14041,1.13932,1.13989
1749045600,1.13989,1.143,1.13989,1.14165
1749047400,1.14165,1.14344,1.14145,1.14324
1749049200,1.14324,1.14336,1.14181,1.14243
1749051000,1.14243,1.14271,1.14173,1.14233
1749052800,1.14233,1.14279,1.14197,1.14278
1749054600,1.14278,1.14344,1.14249,1.14329
1749056400,1.14329,1.14336,1.14236,1.14251
1749058200,1.14251,1.14326,1.14245,1.14251
1749060000,1.14251,1.14284,1.14216,1.1425
1749061800,1.1425,1.14253,1.14204,1.14207
1749063600,1.14207,1.14221,1.14134,1.1415
1749065400,1.1415,1.14166,1.14122,1.14122
1749067200,1.14122,1.14185,1.14102,1.14181
1749069000,1.14181,1.14229,1.14159,1.14167
1749070800,1.14129,1.14165,1.14116,1.14164
1749072600,1.14164,1.14175,1.14149,1.14152
1749074400,1.14152,1.14203,1.14152,1.14201
1749076200,1.14201,1.14231,1.1419,1.14199
1749078000,1.14202,1.14289,1.142,1.14266
1749079800,1.14266,1.14268,1.14192,1.1421
1749081600,1.1421,1.14277,1.14166,1.14272
1749083400,1.14272,1.14293,1.14228,1.14289
1749085200,1.14289,1.14347,1.14207,1.14248
1749087000,1.14248,1.14256,1.14138,1.14169
1749088800,1.14169,1.14178,1.14106,1.14155
1749090600,1.14155,1.14194,1.14137,1.14176
1749092400,1.14176,1.14221,1.14141,1.14217
1749094200,1.14217,1.14227,1.1409,1.1411
1749096000,1.1411,1.14144,1.14085,1.14125
1749097800,1.14125,1.14138,1.14081,1.14107
1749099600,1.14107,1.14136,1.14094,1.14111
1749101400,1.14111,1.14126,1.14049,1.14065
1749103200,1.14064,1.14172,1.14057,1.14147
1749105000,1.14147,1.14164,1.14062,1.14094
1749106800,1.14094,1.1423,1.14071,1.14219
1749108600,1.14219,1.14251,1.14087,1.14122
1749110400,1.14122,1.14193,1.14119,1.14154
1749112200,1.14154,1.14157,1.14093,1.14128
1749114000,1.14128,1.14217,1.14099,1.14195
1749115800,1.14195,1.14197,1.14118,1.14185
1749117600,1.14185,1.14298,1.14177,1.14294
1749119400,1.14294,1.14326,1.14208,1.14242
1749121200,1.14242,1.14286,1.14203,1.14222
1749123000,1.14222,1.14279,1.14163,1.14259
1749124800,1.14259,1.14353,1.14133,1.14297
1749126600,1.14297,1.14488,1.14205,1.14297
1749128400,1.14297,1.14951,1.14187,1.1491
1749130200,1.1491,1.14948,1.14746,1.14805
1749132000,1.14805,1.14822,1.14656,1.14709
1749133800,1.14709,1.14807,1.14546,1.14582
1749135600,1.14582,1.14588,1.14434,1.14493
1749137400,1.14493,1.14494,1.14352,1.14396
1749139200,1.14396,1.14454,1.14318,1.14425
1749141000,1.14425,1.14477,1.14369,1.14476
1749142800,1.14476,1.14481,1.14387,1.14399
1749144600,1.14399,1.14438,1.14322,1.14428
1749146400,1.14428,1.14441,1.14359,1.14383
1749148200,1.14383,1.1443,1.14316,1.1442
1749150000,1.1442,1.14479,1.14373,1.14429
1749151800,1.14429,1.14434,1.14337,1.1438
1749153600,1.14379,1.14451,1.14354,1.14427
1749155400,1.14426,1.14448,1.14411,1.14436
1749157200,1.14425,1.1445,1.14418,1.14443
1749159000,1.14443,1.14473,1.14397,1.14442
1749160800,1.14435,1.14491,1.14415,1.14465
1749162600,1.14465,1.14516,1.1446,1.14516
1749164400,1.14516,1.14523,1.14468,1.1449
1749166200,1.1449,1.14539,1.1449,1.14535
1749168000,1.14535,1.14572,1.14512,1.14526
1749169800,1.14526,1.14556,1.14501,1.14506
1749171600,1.14506,1.14523,1.1447,1.14517
1749173400,1.14517,1.14521,1.14418,1.14428
1749175200,1.14428,1.14439,1.14334,1.14353
1749177000,1.14353,1.14401,1.14349,1.14379
1749178800,1.14379,1.14411,1.14362,1.14405
1749180600,1.14405,1.14438,1.14396,1.14406
1749182400,1.14406,1.14422,1.14374,1.14404
1749184200,1.14404,1.14408,1.14378,1.144
1749186000,1.144,1.14402,1.14316,1.14319
1749187800,1.14319,1.14364,1.1431,1.14358
1749189600,1.14358,1.14385,1.14248,1.14313
1749191400,1.14313,1.14424,1.14286,1.14358
1749193200,1.14358,1.14372,1.14217,1.14231
1749195000,1.14231,1.14296,1.14219,1.14272
1749196800,1.14272,1.14293,1.14214,1.14255
1749198600,1.14255,1.14275,1.14119,1.14151
1749200400,1.14151,1.14159,1.14112,1.14143
1749202200,1.14143,1.14212,1.1414,1.14195
1749204000,1.14195,1.1422,1.14176,1.14197
1749205800,1.14197,1.14243,1.14191,1.14229
1749207600,1.14229,1.14244,1.14193,1.14209
1749209400,1.14209,1.14289,1.14172,1.14182
1749211200,1.14182,1.142,1.1403,1.14071
1749213000,1.14071,1.14315,1.13854,1.1397
1749214800,1.1397,1.14022,1.1372,1.13767
1749216600,1.13767,1.14024,1.13759,1.13904
1749218400,1.13904,1.14163,1.13899,1.14136
1749220200,1.14136,1.14154,1.13812,1.13893
1749222000,1.13893,1.13938,1.13814,1.13927
1749223800,1.13927,1.14022,1.13909,1.13966
1749225600,1.13966,1.14015,1.13943,1.13952
1749227400,1.13952,1.13984,1.13863,1.13876
1749229200,1.13876,1.13979,1.13848,1.13934
1749231000,1.13934,1.1396,1.13861,1.1393
1749232800,1.1393,1.13987,1.13926,1.13971
1749234600,1.13971,1.13994,1.13938,1.13971
1749236400,1.13971,1.14019,1.13966,1.13991
1749238200,1.13991,1.14006,1.13926,1.13961
1749240000,1.13961,1.13978,1.1395,1.13958
1749241800,1.13958,1.13968,1.13913,1.1394
1749416520,1.1393,1.13941,1.13908,1.13926
1749418320,1.13917,1.1396,1.139,1.1396
1749420120,1.1396,1.14047,1.13958,1.14046
